question_id,category,engine,repeat_index,vendor,in_universe,measured_subject
Q0009,B2B marketing analytics software,google_aio,1,Terminus,True,False
Q0009,B2B marketing analytics software,google_aio,1,ZoomInfo,True,False
Q0009,B2B marketing analytics software,perplexity,1,6sense,True,False
Q0009,B2B marketing analytics software,perplexity,1,Apollo.io,False,False
Q0009,B2B marketing analytics software,perplexity,1,Bombora,True,False
Q0009,B2B marketing analytics software,perplexity,1,Clay,True,False
Q0009,B2B marketing analytics software,perplexity,1,Clearbit,True,False
Q0009,B2B marketing analytics software,perplexity,1,Cognism,False,False
Q0009,B2B marketing analytics software,perplexity,1,Common Room,True,True
Q0009,B2B marketing analytics software,perplexity,1,Dealfront,False,False
Q0009,B2B marketing analytics software,perplexity,1,Demandbase,True,False
Q0009,B2B marketing analytics software,perplexity,1,Dreamdata,True,False
Q0009,B2B marketing analytics software,perplexity,1,Factors.ai,True,True
Q0009,B2B marketing analytics software,perplexity,1,HubSpot Marketing Hub,False,False
Q0009,B2B marketing analytics software,perplexity,1,Leadfeeder,False,False
Q0009,B2B marketing analytics software,perplexity,1,RollWorks,True,False
Q0009,B2B marketing analytics software,perplexity,1,Terminus,True,False
Q0009,B2B marketing analytics software,perplexity,1,Warmly,True,True
Q0009,B2B marketing analytics software,perplexity,1,ZenABM,False,False
Q0009,B2B marketing analytics software,perplexity,1,ZoomInfo,True,False
Q0009,B2B marketing analytics software,perplexity,1,ZoomInfo Marketing,False,False
Q0010,B2B marketing analytics software,chatgpt,1,6sense,True,False
Q0010,B2B marketing analytics software,chatgpt,1,6sense Revenue Marketing,False,False
Q0010,B2B marketing analytics software,chatgpt,1,Demandbase,True,False
Q0010,B2B marketing analytics software,chatgpt,1,Demandbase One,False,False
Q0010,B2B marketing analytics software,chatgpt,1,HubSpot,False,False
Q0010,B2B marketing analytics software,chatgpt,1,Salesforce,False,False
Q0010,B2B marketing analytics software,claude,1,6sense,True,False
Q0010,B2B marketing analytics software,claude,1,Demandbase,True,False
Q0010,B2B marketing analytics software,claude,1,Demandbase One,False,False
Q0010,B2B marketing analytics software,claude,1,Engagio,False,False
Q0010,B2B marketing analytics software,claude,1,HubSpot,False,False
Q0010,B2B marketing analytics software,claude,1,InsideView,False,False
Q0010,B2B marketing analytics software,claude,1,Microsoft Dynamics,False,False
Q0010,B2B marketing analytics software,claude,1,Salesforce,False,False
Q0010,B2B marketing analytics software,google_aio,1,6sense,True,False
Q0010,B2B marketing analytics software,google_aio,1,Demandbase,True,False
Q0010,B2B marketing analytics software,google_aio,1,HubSpot,False,False
Q0010,B2B marketing analytics software,google_aio,1,Marketo,False,False
Q0010,B2B marketing analytics software,google_aio,1,Piper,False,False
Q0010,B2B marketing analytics software,google_aio,1,Salesforce,False,False
Q0010,B2B marketing analytics software,google_aio,1,ZoomInfo,True,False
Q0010,B2B marketing analytics software,perplexity,1,6sense,True,False
Q0010,B2B marketing analytics software,perplexity,1,Demandbase,True,False
Q0010,B2B marketing analytics software,perplexity,1,HubSpot,False,False
Q0010,B2B marketing analytics software,perplexity,1,Salesforce,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Account Engagement,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Adobe,True,False
Q0011,B2B marketing analytics software,chatgpt,1,Adobe Analytics,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Ahrefs,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Domo,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Dynamics,False,False
Q0011,B2B marketing analytics software,chatgpt,1,GA4,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Google Ads,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Google Search Console,False,False
Q0011,B2B marketing analytics software,chatgpt,1,HubSpot,False,False
Q0011,B2B marketing analytics software,chatgpt,1,LinkedIn Ads,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Looker,True,False
Q0011,B2B marketing analytics software,chatgpt,1,Marketo,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Meta,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Pardot,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Plausible,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Power BI,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Salesforce,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Semrush,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Sigma,False,False
Q0011,B2B marketing analytics software,chatgpt,1,Tableau,False,False
Q0011,B2B marketing analytics software,claude,1,Dreamdata,True,False
Q0011,B2B marketing analytics software,claude,1,Google Analytics,True,False
Q0011,B2B marketing analytics software,claude,1,HockeyStack,True,True
Q0011,B2B marketing analytics software,claude,1,HubSpot CRM,False,False
Q0011,B2B marketing analytics software,claude,1,HubSpot Marketing Hub,False,False
Q0011,B2B marketing analytics software,claude,1,Salesforce,False,False
Q0011,B2B marketing analytics software,google_aio,1,6sense,True,False
Q0011,B2B marketing analytics software,google_aio,1,Adobe,True,False
Q0011,B2B marketing analytics software,google_aio,1,Google Analytics,True,False
Q0011,B2B marketing analytics software,google_aio,1,HubSpot,False,False
Q0011,B2B marketing analytics software,google_aio,1,Salesforce,False,False
Q0011,B2B marketing analytics software,perplexity,1,Full Circle Insights,False,False
Q0011,B2B marketing analytics software,perplexity,1,GA4,False,False
Q0011,B2B marketing analytics software,perplexity,1,Google Ads,False,False
Q0011,B2B marketing analytics software,perplexity,1,HubSpot,False,False
Q0011,B2B marketing analytics software,perplexity,1,HubSpot CRM,False,False
Q0011,B2B marketing analytics software,perplexity,1,LinkedIn,False,False
Q0011,B2B marketing analytics software,perplexity,1,Marketo,False,False
Q0011,B2B marketing analytics software,perplexity,1,Salesforce,False,False
Q0012,B2B marketing analytics software,claude,1,Adobe,True,False
Q0012,B2B marketing analytics software,claude,1,Adobe Marketo Measure,False,False
Q0012,B2B marketing analytics software,claude,1,Bizible,True,False
Q0012,B2B marketing analytics software,claude,1,CallRail,False,False
Q0012,B2B marketing analytics software,claude,1,Dreamdata,True,False
Q0012,B2B marketing analytics software,claude,1,GA4,False,False
Q0012,B2B marketing analytics software,claude,1,HockeyStack,True,True
Q0012,B2B marketing analytics software,claude,1,HubSpot,False,False
Q0012,B2B marketing analytics software,claude,1,HubSpot Marketing Hub Enterprise,False,False
Q0012,B2B marketing analytics software,claude,1,Marketo Engage Ultimate,False,False
Q0012,B2B marketing analytics software,claude,1,Marketo Measure,False,False
Q0012,B2B marketing analytics software,claude,1,Salesforce,False,False
Q0012,B2B marketing analytics software,google_aio,1,Adobe,True,False
Q0012,B2B marketing analytics software,google_aio,1,Bizible,True,False
Q0012,B2B marketing analytics software,google_aio,1,HockeyStack,True,True
Q0012,B2B marketing analytics software,perplexity,1,6sense,True,False
Q0012,B2B marketing analytics software,perplexity,1,Adobe Marketo Measure,False,False
Q0012,B2B marketing analytics software,perplexity,1,Dreamdata,True,False
Q0012,B2B marketing analytics software,perplexity,1,Funnel,False,False
Q0012,B2B marketing analytics software,perplexity,1,GA4,False,False
Q0012,B2B marketing analytics software,perplexity,1,GA4 360,False,False
Q0012,B2B marketing analytics software,perplexity,1,Google Analytics 4,False,False
Q0012,B2B marketing analytics software,perplexity,1,HockeyStack,True,True
Q0012,B2B marketing analytics software,perplexity,1,HubSpot,False,False
Q0012,B2B marketing analytics software,perplexity,1,HubSpot Marketing Hub,False,False
Q0012,B2B marketing analytics software,perplexity,1,Improvado,True,False
Q0012,B2B marketing analytics software,perplexity,1,Mixpanel,False,False
Q0012,B2B marketing analytics software,perplexity,1,Porter,False,False
Q0012,B2B marketing analytics software,perplexity,1,Salesforce,False,False
Q0012,B2B marketing analytics software,perplexity,1,Salesforce Pardot,False,False
Q0012,B2B marketing analytics software,perplexity,1,Segment,True,False
Q0012,B2B marketing analytics software,perplexity,1,Supermetrics,False,False
Q0012,B2B marketing analytics software,perplexity,1,Synter,False,False
Q0013,B2B marketing analytics software,claude,1,6sense,True,False
Q0013,B2B marketing analytics software,claude,1,Adobe,True,False
Q0013,B2B marketing analytics software,claude,1,Adobe Marketo Measure,False,False
Q0013,B2B marketing analytics software,claude,1,Bizible,True,False
Q0013,B2B marketing analytics software,claude,1,CaliberMind,False,False
Q0013,B2B marketing analytics software,claude,1,Demandbase,True,False
Q0013,B2B marketing analytics software,claude,1,Dreamdata,True,False
Q0013,B2B marketing analytics software,claude,1,HockeyStack,True,True
Q0013,B2B marketing analytics software,claude,1,HubSpot,False,False
Q0013,B2B marketing analytics software,claude,1,Marketo,False,False
Q0013,B2B marketing analytics software,claude,1,Rockerbox,False,False
Q0013,B2B marketing analytics software,claude,1,Salesforce,False,False
Q0013,B2B marketing analytics software,claude,2,6sense,True,False
Q0013,B2B marketing analytics software,claude,2,Adobe,True,False
Q0013,B2B marketing analytics software,claude,2,Adobe Analytics,False,False
Q0013,B2B marketing analytics software,claude,2,Bizible,True,False
Q0013,B2B marketing analytics software,claude,2,CaliberMind,False,False
Q0013,B2B marketing analytics software,claude,2,Dreamdata,True,False
Q0013,B2B marketing analytics software,claude,2,HockeyStack,True,True
Q0013,B2B marketing analytics software,claude,2,Marketo,False,False
Q0013,B2B marketing analytics software,claude,2,Marketo Measure,False,False
Q0013,B2B marketing analytics software,claude,2,Salesforce,False,False
Q0013,B2B marketing analytics software,claude,2,ZoomInfo,True,False
Q0013,B2B marketing analytics software,claude,2,ZoomInfo Marketing,False,False
Q0013,B2B marketing analytics software,claude,3,6sense,True,False
Q0013,B2B marketing analytics software,claude,3,Adobe,True,False
Q0013,B2B marketing analytics software,claude,3,Demandbase,True,False
Q0013,B2B marketing analytics software,claude,3,Dreamdata,True,False
Q0013,B2B marketing analytics software,claude,3,Google Analytics,True,False
Q0013,B2B marketing analytics software,claude,3,Google Analytics 4,False,False
Q0013,B2B marketing analytics software,claude,3,HockeyStack,True,True
Q0013,B2B marketing analytics software,claude,3,HubSpot,False,False
Q0013,B2B marketing analytics software,claude,3,HubSpot Enterprise,False,False
Q0013,B2B marketing analytics software,claude,3,Marketo,False,False
Q0013,B2B marketing analytics software,claude,3,Salesforce,False,False
Q0013,B2B marketing analytics software,claude,3,ZoomInfo,True,False
Q0013,B2B marketing analytics software,claude,3,ZoomInfo Marketing,False,False
Q0013,B2B marketing analytics software,google_aio,1,6sense,True,False
Q0013,B2B marketing analytics software,google_aio,1,Adobe,True,False
Q0013,B2B marketing analytics software,google_aio,1,Adobe Marketo Engage,False,False
Q0013,B2B marketing analytics software,google_aio,1,Demandbase,True,False
Q0013,B2B marketing analytics software,google_aio,1,Demandbase One,False,False
Q0013,B2B marketing analytics software,google_aio,1,Microsoft Dynamics,False,False
Q0013,B2B marketing analytics software,google_aio,1,Salesforce,False,False
Q0013,B2B marketing analytics software,google_aio,2,6sense,True,False
Q0013,B2B marketing analytics software,google_aio,2,Adobe,True,False
Q0013,B2B marketing analytics software,google_aio,2,Adobe Marketo Engage,False,False
Q0013,B2B marketing analytics software,google_aio,2,Demandbase,True,False
Q0013,B2B marketing analytics software,google_aio,2,Microsoft Dynamics,False,False
Q0013,B2B marketing analytics software,google_aio,2,Salesforce,False,False
Q0013,B2B marketing analytics software,google_aio,3,6sense,True,False
Q0013,B2B marketing analytics software,google_aio,3,Adobe,True,False
Q0013,B2B marketing analytics software,google_aio,3,Adobe Marketo Engage,False,False
